season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2016,NO,OLB,,50,Active,Stephone Anthony,Stephone,Anthony,1992-07-28T00:00:00,75,245,,00-0032102,,,,,,,,,,,,1,REG,A01,Stephone,ANT204590,,,2015,2015,NO,31.0
2016,NO,T,,72,Active,Terron Armstead,Terron,Armstead,1991-07-23T00:00:00,77,304,,00-0030067,,,,,,,,,,,,1,REG,A01,Terron,ARM089867,,,2013,2013,NO,75.0
2016,NO,FS,,48,Active,Vonn Bell,Vonn,Bell,1994-12-12T00:00:00,71,200,,00-0032939,,,,,,,,,,,,1,REG,A01,Vonn,BEL626378,,,2016,2016,NO,61.0
2016,NO,CB,,40,Active,Delvin Breaux,Delvin,Breaux,1989-10-25T00:00:00,73,196,,00-0031474,,,,,,,,,,,,1,REG,A01,Delvin,BRE019807,,,2015,2015,,
2016,NO,QB,,9,Active,Drew Brees,Drew,Brees,1979-01-15T00:00:00,72,209,,00-0020531,,,,,,,,,,,,1,REG,A01,Drew,BRE229498,,,2001,2001,SD,32.0
2016,NO,FS,,31,Active,Jairus Byrd,Jairus,Byrd,1986-10-07T00:00:00,70,203,,00-0027018,,,,,,,,,,,,1,REG,A01,Jairus,BYR449897,,,2009,2009,BUF,42.0
2016,NO,RB,,38,Active,Travaris Cadet,Travaris,Cadet,1989-02-01T00:00:00,73,210,,00-0029205,,,,,,,,,,,,1,REG,A01,Travaris,CAD290360,,,2012,2012,,
2016,NO,WR,,16,Active,Brandon Coleman,Brandon,Coleman,1992-06-22T00:00:00,78,225,,00-0030801,,,,,,,,,,,,1,REG,A01,Brandon,COL222062,,,2014,2014,,
2016,NO,WR,,10,Active,Brandin Cooks,Brandin,Cooks,1993-09-25T00:00:00,70,189,,00-0031236,,,,,,,,,,,,1,REG,A01,Brandin,COO299382,,,2014,2014,NO,20.0
2016,NO,CB,,46,Active,Ken Crawley,Kenneth,Crawley,1993-02-06T00:00:00,73,180,,00-0032875,,,,,,,,,,,,1,REG,A01,Ken,CRA805255,,,2016,2016,,
2016,NO,DT,,95,Active,Tyeler Davison,Tyeler,Davison,1992-09-03T00:00:00,74,309,,00-0031947,,,,,,,,,,,,1,REG,A01,Tyeler,DAV822084,,,2015,2015,NO,154.0
2016,NO,LS,,47,Active,Justin Drescher,Justin,Drescher,1988-01-01T00:00:00,73,235,,00-0027197,,,,,,,,,,,,1,REG,A01,Justin,DRE263361,,,2010,2010,,
2016,NO,DE,,91,Active,Kasim Edebali,Kasim,Edebali,1989-08-17T00:00:00,74,253,,00-0031255,,,,,,,,,,,,1,REG,A01,Kasim,EDE095835,,,2014,2014,,
