season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2018,NO,OLB,,47,Active,Alex Anzalone,Alex,Anzalone,1994-09-22T00:00:00,75,240,,00-0033914,,,,,,,,,,,,1,REG,A01,Alex,ANZ059326,,,2017,2017,NO,76.0
2018,NO,T,,72,Active,Terron Armstead,Terron,Armstead,1991-07-23T00:00:00,77,304,,00-0030067,,,,,,,,,,,,1,REG,A01,Terron,ARM089867,,,2013,2013,NO,75.0
2018,NO,TE,,85,Inactive,Dan Arnold,Daniel,Arnold,1995-03-15T00:00:00,78,220,,00-0034011,,,,,,,,,,,,1,REG,I01,Dan,ARN413883,,,2017,2017,,
2018,NO,FS,,31,Active,Chris Banjo,Ayorunmi,Banjo,1990-02-26T00:00:00,70,207,,00-0029747,,,,,,,,,,,,1,REG,A01,Chris,BAN373418,,,2013,2013,,
2018,NO,SS,,24,Active,Vonn Bell,Vonn,Bell,1994-12-12T00:00:00,71,205,,00-0032939,,,,,,,,,,,,1,REG,A01,Vonn,BEL626378,,,2016,2016,NO,61.0
2018,NO,QB,,9,Active,Drew Brees,Drew,Brees,1979-01-15T00:00:00,72,209,,00-0020531,,,,,,,,,,,,1,REG,A01,Drew,BRE229498,,,2001,2001,SD,32.0
2018,NO,QB,,5,Active,Teddy Bridgewater,Theodore,Bridgewater,1992-11-10T00:00:00,74,215,,00-0031237,,,,,,,,,,,,1,REG,A01,Teddy,BRI129168,,,2014,2014,MIN,32.0
2018,NO,WR,,80,Active,Austin Carr,Austin,Carr,1993-12-25T00:00:00,73,195,,00-0033382,,,,,,,,,,,,1,REG,A01,Austin,CAR343555,,,2017,2017,,
2018,NO,C,,64,Inactive,Will Clapp,William,Clapp,1995-12-10T00:00:00,77,314,,00-0034436,,,,,,,,,,,,1,REG,I01,Will,CLA119505,,,2018,2018,NO,245.0
2018,NO,SS,,29,Active,Kurt Coleman,Kurtis,Coleman,1988-07-01T00:00:00,71,208,,00-0027835,,,,,,,,,,,,1,REG,A01,Kurt,COL295827,,,2010,2010,PHI,244.0
2018,NO,CB,,20,Active,Ken Crawley,Kenneth,Crawley,1993-02-06T00:00:00,73,180,,00-0032875,,,,,,,,,,,,1,REG,A01,Ken,CRA805255,,,2016,2016,,
2018,NO,DE,,92,Active,Marcus Davenport,Marcus,Davenport,1996-09-04T00:00:00,79,255,,00-0034344,,,,,,,,,,,,1,REG,A01,Marcus,DAV004893,,,2018,2018,NO,14.0
2018,NO,OLB,,56,Active,Demario Davis,Demario,Davis,1989-01-11T00:00:00,74,248,,00-0029607,,,,,,,,,,,,1,REG,A01,Demario,DAV262404,,,2012,2012,NYJ,77.0
2018,NO,NT,,95,Active,Tyeler Davison,Tyeler,Davison,1992-09-03T00:00:00,74,309,,00-0031947,,,,,,,,,,,,1,REG,A01,Tyeler,DAV822084,,,2015,2015,NO,154.0
2018,NO,RB,,25,Active,Mike Gillislee,Mike,Gillislee,1990-11-01T00:00:00,71,219,,00-0030433,,,,,,,,,,,,1,REG,A01,Mike,GIL667064,,,2013,2013,MIA,164.0
2018,NO,WR,,19,Active,Ted Ginn,Ted,Ginn,1985-04-12T00:00:00,71,180,,00-0025396,,,,,,,,,,,,1,REG,A01,Ted,GIN403290,,,2007,2007,MIA,9.0
2018,NO,SS,,48,Active,J.T. Gray,Juantavius,Gray,1996-01-18T00:00:00,72,202,,00-0034116,,,,,,,,,,,,1,REG,A01,J.T.,GRA702824,,,2018,2018,,
