season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2022,NO,CB,,29,Inactive,Paulson Adebo,Saiid,Adebo,1999-07-03T00:00:00,72,193,,00-0036937,,,,,,,,,,,,1,REG,I01,Paulson,ADE042937,,,2021,2021,NO,76.0
2022,NO,OLB,,53,Active,Zack Baun,Zack,Baun,1996-12-30T00:00:00,75,235,,00-0036418,,,,,,,,,,,,1,REG,A01,Zack,BAU677316,,,2020,2020,NO,74.0
2022,NO,WR,,1,Active,Marquez Callaway,Marquez,Callaway,1998-03-27T00:00:00,74,204,,00-0036219,,,,,,,,,,,,1,REG,A01,Marquez,CAL617743,,,2020,2020,,
2022,NO,QB,,14,Active,Andy Dalton,Andrew,Dalton,1987-10-29T00:00:00,74,220,,00-0027973,,,,,,,,,,,,1,REG,A01,Andy,DAL659900,,,2011,2011,CIN,35.0
2022,NO,DE,,92,Active,Marcus Davenport,Marcus,Davenport,1996-09-04T00:00:00,78,265,,00-0034344,,,,,,,,,,,,1,REG,A01,Marcus,DAV004893,,,2018,2018,NO,14.0
2022,NO,ILB,,56,Active,Demario Davis,Demario,Davis,1989-01-11T00:00:00,74,248,,00-0029607,,,,,,,,,,,,1,REG,A01,Demario,DAV262404,,,2012,2012,NYJ,77.0
2022,NO,G,,65,Inactive,Wyatt Davis,Wyatt,Davis,1999-02-17T00:00:00,76,310,,00-0037006,,,,,,,,,,,,1,REG,I01,Wyatt,DAV814602,,,2021,2021,MIN,86.0
2022,NO,OLB,,50,Active,Andrew Dowell,Andrew,Dowell,1996-11-16T00:00:00,73,225,,00-0035412,,,,,,,,,,,,1,REG,A01,Andrew,DOW352822,,,2019,2019,,
2022,NO,OLB,,55,Active,Kaden Elliss,Kaden,Elliss,1995-07-10T00:00:00,75,240,,00-0035316,,,,,,,,,,,,1,REG,A01,Kaden,ELL750719,,,2019,2019,NO,244.0
2022,NO,SS,,30,Active,Justin Evans,Justin,Evans,1995-08-26T00:00:00,72,199,,00-0033898,,,,,,,,,,,,1,REG,A01,Justin,EVA428259,,,2017,2017,TB,50.0
2022,NO,P,,4,Active,Blake Gillikin,Blake,Gillikin,1998-01-21T00:00:00,74,196,,00-0035859,,,,,,,,,,,,1,REG,A01,Blake,GIL272181,,,2020,2020,,
2022,NO,DE,,96,Active,Carl Granderson,Carl,Granderson,1996-12-18T00:00:00,77,261,,00-0035402,,,,,,,,,,,,1,REG,A01,Carl,GRA291153,,,2019,2019,,
2022,NO,SS,,48,Active,J.T. Gray,Juantavius,Gray,1996-01-18T00:00:00,72,202,,00-0034116,,,,,,,,,,,,1,REG,A01,J.T.,GRA702824,,,2018,2018,,
2022,NO,ILB,,42,Active,Chase Hansen,Chase,Hansen,1993-05-20T00:00:00,75,220,,00-0034944,,,,,,,,,,,,1,REG,A01,Chase,HAN533575,,,2019,2019,,
2022,NO,WR,,11,Active,Deonte Harty,Deonte,Harty,1997-12-04T00:00:00,66,170,,00-0035215,,,,,,,,,,,,1,REG,A01,Deonte,HAR363871,,,2019,2019,,
2022,NO,TE,,7,Active,Taysom Hill,Taysom,Hill,1990-08-23T00:00:00,74,221,,00-0033357,,,,,,,,,,,,1,REG,A01,Taysom,HIL609597,,,2017,2017,,
2022,NO,T,,74,Active,James Hurst,James,Hurst,1991-12-17T00:00:00,77,310,,00-0030694,,,,,,,,,,,,1,REG,A01,James,HUR496348,,,2014,2014,,
2022,NO,RB,,22,Active,Mark Ingram,Mark,Ingram,1989-12-21T00:00:00,69,215,,00-0027966,,,,,,,,,,,,1,REG,A01,Mark,ING656964,,,2011,2011,NO,28.0
2022,NO,TE,,83,Active,Juwan Johnson,Juwan,Johnson,1996-09-13T00:00:00,76,231,,00-0036040,,,,,,,,,,,,1,REG,A01,Juwan,JOH398789,,,2020,2020,,
2022,NO,RB,,34,Active,Tony Jones,Tony,Jones,1997-11-24T00:00:00,71,225,,00-0035860,,,,,,,,,,,,1,REG,A01,Tony,JON764018,,,2020,2020,,
2022,NO,DE,,94,Active,Cameron Jordan,Cameron,Jordan,1989-07-10T00:00:00,76,287,,00-0027962,,,,,,,,,,,,1,REG,A01,Cameron,JOR051224,,,2011,2011,NO,24.0
