season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2019,NO,MLB,,54,Active,Kiko Alonso,Kristian,Alonso,1990-08-14T00:00:00,75,239,,00-0030401,,,,,,,,,,,,1,REG,A01,Kiko,ALO444955,,,2013,2013,BUF,46.0
2019,NO,MLB,,47,Active,Alex Anzalone,Alex,Anzalone,1994-09-22T00:00:00,75,240,,00-0033914,,,,,,,,,,,,1,REG,A01,Alex,ANZ059326,,,2017,2017,NO,76.0
2019,NO,CB,,25,Active,Eli Apple,Eli,Apple,1995-08-09T00:00:00,73,203,,00-0032379,,,,,,,,,,,,1,REG,A01,Eli,APP195645,,,2016,2016,NYG,10.0
2019,NO,T,,72,Active,Terron Armstead,Terron,Armstead,1991-07-23T00:00:00,77,304,,00-0030067,,,,,,,,,,,,1,REG,A01,Terron,ARM089867,,,2013,2013,NO,75.0
2019,NO,SS,,24,Active,Vonn Bell,Vonn,Bell,1994-12-12T00:00:00,71,205,,00-0032939,,,,,,,,,,,,1,REG,A01,Vonn,BEL626378,,,2016,2016,NO,61.0
2019,NO,QB,,9,Active,Drew Brees,Drew,Brees,1979-01-15T00:00:00,72,209,,00-0020531,,,,,,,,,,,,1,REG,A01,Drew,BRE229498,,,2001,2001,SD,32.0
2019,NO,QB,,5,Active,Teddy Bridgewater,Theodore,Bridgewater,1992-11-10T00:00:00,74,215,,00-0031237,,,,,,,,,,,,1,REG,A01,Teddy,BRI129168,,,2014,2014,MIN,32.0
2019,NO,NT,,90,Active,Malcom Brown,Malcom,Brown,1994-02-02T00:00:00,74,320,,00-0032261,,,,,,,,,,,,1,REG,A01,Malcom,BRO550723,,,2015,2015,NE,32.0
2019,NO,WR,,80,Inactive,Austin Carr,Austin,Carr,1993-12-25T00:00:00,73,195,,00-0033382,,,,,,,,,,,,1,REG,I01,Austin,CAR343555,,,2017,2017,,
2019,NO,C,,64,Active,Will Clapp,William,Clapp,1995-12-10T00:00:00,77,311,,00-0034436,,,,,,,,,,,,1,REG,A01,Will,CLA119505,,,2018,2018,NO,245.0
2019,NO,TE,,87,Active,Jared Cook,Jared,Cook,1987-04-07T00:00:00,77,254,,00-0027061,,,,,,,,,,,,1,REG,A01,Jared,COO152641,,,2009,2009,TEN,89.0
