season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
1995,DEN,OLB,,55,Active,Allen Aldridge,Allen,Aldridge,1972-05-30T00:00:00,73,254,,00-0000129,,,,,,,,,,,,1,REG,A01,Allen,ALD410038,,,1994,1994,DEN,51.0
1995,DEN,OLB,,58,Active,Elijah Alexander,Elijah,Alexander,1970-08-02T00:00:00,74,235,,00-0000147,,,,,,,,,,,,1,REG,A01,Elijah,ALE233141,,,1992,1992,TB,254.0
1995,DEN,DB,,27,Active,Steve Atwater,Stephen,Atwater,1966-10-28T00:00:00,75,220,,00-0000500,,,,,,,,,,,,1,REG,A01,Steve,ATW276861,,,1989,1989,DEN,20.0
1995,DEN,RB,,33,Active,Rod Bernstine,Roderick,Bernstine,1965-02-08T00:00:00,75,238,,00-0001174,,,,,,,,,,,,1,REG,A01,Rod,BER392626,,,1987,1987,SD,24.0
1995,DEN,FS,,23,Active,Ronnie Bradford,Ronnie,Bradford,1970-10-01T00:00:00,70,195,,00-0001630,,,,,,,,,,,,1,REG,A01,Ronnie,BRA101224,,,1993,1993,MIA,105.0
1995,DEN,CB,,34,Active,Tyrone Braxton,Tyrone,Braxton,1964-12-17T00:00:00,71,190,,00-0001713,,,,,,,,,,,,1,REG,A01,Tyrone,BRA757886,,,1987,1987,DEN,334.0
1995,DEN,T,,73,Active,Jamie Brown,Jamie,Brown,1972-04-24T00:00:00,80,218,,00-0001957,,,,,,,,,,,,1,REG,A01,Jamie,BRO485622,,,1995,1995,DEN,121.0
1995,DEN,LB,,55,Inactive,Ken Brown,Ken,Brown,1971-05-05T00:00:00,73,235,,00-0001970,,,,,,,,,,,,1,REG,I01,Ken,BRO504390,,,1995,1995,DEN,124.0
1995,DEN,LB,,59,Active,Keith Burns,Keith,Burns,1972-05-16T00:00:00,74,235,,00-0002312,,,,,,,,,,,,1,REG,A01,Keith,BUR522598,,,1994,1994,DEN,210.0
1995,DEN,TE,,89,Inactive,Dwayne Carswell,Dwayne,Carswell,1972-01-18T00:00:00,75,260,,00-0002709,,,,,,,,,,,,1,REG,I01,Dwayne,CAR604724,,,1994,1994,,
1995,DEN,RB,,32,Active,Aaron Craver,Aaron,Craver,1968-12-18T00:00:00,72,232,,00-0003610,,,,,,,,,,,,1,REG,A01,Aaron,CRA536837,,,1991,1991,MIA,60.0
1995,DEN,CB,,39,Active,Ray Crockett,Donald,Crockett,1967-01-05T00:00:00,70,184,,00-0003661,,,,,,,,,,,,1,REG,A01,Ray,CRO025060,,,1989,1989,DET,86.0
1995,DEN,RB,,30,Active,Terrell Davis,Terrell,Davis,1972-10-28T00:00:00,71,210,,00-0004054,,,,,,,,,,,,1,REG,A01,Terrell,DAV766905,,,1995,1995,DEN,196.0
1995,DEN,RB,,45,Inactive,Gary Downs,Gary,Downs,1972-06-06T00:00:00,73,210,,00-0004495,,,,,,,,,,,,1,REG,I01,Gary,DOW680145,,,1994,1994,NYG,95.0
1995,DEN,DE,,75,Active,Shane Dronett,Shane,Dronett,1971-01-12T00:00:00,78,300,,00-0004543,,,,,,,,,,,,1,REG,A01,Shane,DRO207645,,,1992,1992,DEN,54.0
1995,DEN,K,,1,Active,Jason Elam,Jason,Elam,1970-03-08T00:00:00,71,200,,00-0004811,,,,,,,,,,,,1,REG,A01,Jason,ELA548409,,,1993,1993,DEN,70.0
1995,DEN,QB,,7,Active,John Elway,John,Elway,1960-06-28T00:00:00,75,215,,00-0004884,,,,,,,,,,,,1,REG,A01,John,ELW276861,,,1983,1983,BAL,1.0
1995,DEN,TE,,88,Active,Jerry Evans,Jerry,Evans,1968-09-28T00:00:00,76,250,,00-0004985,,,,,,,,,,,,1,REG,A01,Jerry,EVA211348,,,1991,1991,PHX,204.0
1995,DEN,OLB,,73,Active,Simon Fletcher,Simon,Fletcher,1962-02-18T00:00:00,78,240,,00-0005323,,,,,,,,,,,,1,REG,A01,Simon,FLE711924,,,1985,1985,DEN,54.0
1995,DEN,G,,68,Active,Brian Habib,Brian,Habib,1964-12-02T00:00:00,79,299,,00-0006577,,,,,,,,,,,,1,REG,A01,Brian,HAB415291,,,1988,1988,MIN,264.0
1995,DEN,OLB,,57,Active,Britt Hager,Britt,Hager,1966-02-20T00:00:00,73,242,,00-0006603,,,,,,,,,,,,1,REG,A01,Britt,HAG341999,,,1989,1989,PHI,81.0
1995,DEN,DE,,96,Active,Harald Hasselbach,Harald,Hasselbach,1967-09-22T00:00:00,78,285,,00-0007089,,,,,,,,,,,,1,REG,A01,Harald,HAS517299,,,1994,1994,,
1995,DEN,SS,,0,Active,Tim Hauck,Tim,Hauck,1966-12-20T00:00:00,70,187,,00-0007108,,,,,,,,,,,,1,REG,A01,Tim,HAU118654,,,1990,1990,,
1995,DEN,CB,,47,Active,Randy Hilliard,Randy,Hilliard,1967-02-06T00:00:00,71,165,,00-0007469,,,,,,,,,,,,1,REG,A01,Randy,HIL726719,,,1990,1990,CLE,157.0
1995,DEN,LB,,91,Active,Ray Jacobs,Ray,Jacobs,1972-08-18T00:00:00,74,244,,00-0008220,,,,,,,,,,,,1,REG,A01,Ray,JAC762866,,,1994,1994,,
1995,DEN,WR,,82,Active,Vance Johnson,Vance,Johnson,1963-03-13T00:00:00,71,185,,00-0008648,,,,,,,,,,,,1,REG,A01,Vance,JOH718836,,,1985,1985,DEN,31.0
1995,DEN,MLB,,53,Active,Dante Jones,Dante,Jones,1965-03-23T00:00:00,74,235,,00-0008726,,,,,,,,,,,,1,REG,A01,Dante,JON199320,,,1988,1988,CHI,51.0
