season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2020,NO,ILB,,47,Active,Alex Anzalone,Alex,Anzalone,1994-09-22T00:00:00,75,240,,00-0033914,,,,,,,,,,,,1,REG,A01,Alex,ANZ059326,,,2017,2017.0,NO,76.0
2020,NO,T,,72,Active,Terron Armstead,Terron,Armstead,1991-07-23T00:00:00,77,304,,00-0030067,,,,,,,,,,,,1,REG,A01,Terron,ARM089867,,,2013,2013.0,NO,75.0
2020,NO,OLB,,53,Inactive,Zack Baun,Zack,Baun,1996-12-30T00:00:00,75,235,,00-0036418,,,,,,,,,,,,1,REG,I01,Zack,BAU677316,,,2020,2020.0,NO,74.0
2020,NO,QB,,9,Active,Drew Brees,Drew,Brees,1979-01-15T00:00:00,72,209,,00-0020531,,,,,,,,,,,,1,REG,A01,Drew,BRE229498,,,2001,2001.0,SD,32.0
2020,NO,DT,,90,Active,Malcom Brown,Malcom,Brown,1994-02-02T00:00:00,74,320,,00-0032261,,,,,,,,,,,,1,REG,A01,Malcom,BRO550723,,,2015,2015.0,NE,32.0
2020,NO,FB,,32,Active,Michael Burton,Michael,Burton,1992-02-01T00:00:00,72,240,,00-0031595,,,,,,,,,,,,1,REG,A01,Michael,BUR792195,,,2015,2015.0,DET,168.0
2020,NO,WR,,12,Inactive,Marquez Callaway,Marquez,Callaway,1998-03-27T00:00:00,74,204,,00-0036219,,,,,,,,,,,,1,REG,I01,Marquez,CAL617743,,,2020,2020.0,,
2020,NO,C,,64,Active,Will Clapp,William,Clapp,1995-12-10T00:00:00,77,311,,00-0034436,,,,,,,,,,,,1,REG,A01,Will,CLA119505,,,2018,2018.0,NO,245.0
2020,NO,TE,,87,Active,Jared Cook,Jared,Cook,1987-04-07T00:00:00,77,254,,00-0027061,,,,,,,,,,,,1,REG,A01,Jared,COO152641,,,2009,2009.0,TEN,89.0
2020,NO,DE,,92,Inactive,Marcus Davenport,Marcus,Davenport,1996-09-04T00:00:00,78,265,,00-0034344,,,,,,,,,,,,1,REG,I01,Marcus,DAV004893,,,2018,2018.0,NO,14.0
