season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
1972,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,1,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1972,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,1,REG,A01,Riley,,,,1972,1972,DEN,5.0
1972,DEN,DB,,0,Inactive,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,1,REG,I01,Bill,,,,1969,1969,DEN,61.0
1972,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,2,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1972,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,2,REG,A01,Riley,,,,1972,1972,DEN,5.0
1972,DEN,DB,,0,Inactive,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,2,REG,I01,Bill,,,,1969,1969,DEN,61.0
1972,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,3,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1972,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,3,REG,A01,Riley,,,,1972,1972,DEN,5.0
1972,DEN,DB,,0,Inactive,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,3,REG,I01,Bill,,,,1969,1969,DEN,61.0
1972,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,4,REG,A01,Lyle,,,,1971,1971,DEN,79.0
