season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
1989,DEN,DB,,27,Active,Steve Atwater,Stephen,Atwater,1966-10-28T00:00:00,75,220,,00-0000500,,,,,,,,,,,,1,REG,A01,Steve,ATW276861,,,1989,1989,DEN,20.0
1989,DEN,WR,,35,Active,Ken Bell,Kenneth,Bell,1964-11-16T00:00:00,70,190,,00-0001032,,,,,,,,,,,,1,REG,A01,Ken,,,,1986,1986,,
1989,DEN,G,,54,Active,Keith Bishop,Keith,Bishop,1957-03-10T00:00:00,75,265,,00-0001270,,,,,,,,,,,,1,REG,A01,Keith,,,,1980,1980,DEN,157.0
1989,DEN,,,0,Active,Mel Bratton,Melvin,Bratton,1965-02-02T00:00:00,73,225,,00-0001705,,,,,,,,,,,,1,REG,A01,Mel,BRA685212,,,1989,1989,DEN,180.0
1989,DEN,CB,,34,Active,Tyrone Braxton,Tyrone,Braxton,1964-12-17T00:00:00,71,190,,00-0001713,,,,,,,,,,,,1,REG,A01,Tyrone,BRA757886,,,1987,1987,DEN,334.0
1989,DEN,ILB,,50,Active,Michael Brooks,Michael,Brooks,1964-03-02T00:00:00,73,236,,00-0001844,,,,,,,,,,,,1,REG,A01,Michael,BRO150144,,,1987,1987,DEN,86.0
1989,DEN,DE,,92,Active,Alphonso Carreker,Alphonso,Carreker,1962-05-25T00:00:00,78,271,,00-0002684,,,,,,,,,,,,1,REG,A01,Alphonso,CAR448188,,,1984,1984,GB,12.0
1989,DEN,DB,,21,Active,Darren Carrington,Darren,Carrington,1966-10-10T00:00:00,74,204,,00-0002691,,,,,,,,,,,,1,REG,A01,Darren,CAR487734,,,1989,1989,DEN,134.0
1989,DEN,S,,25,Active,Kip Corrington,Kip,Corrington,1965-04-12T00:00:00,72,175,,00-0003496,,,,,,,,,,,,1,REG,A01,Kip,,,,1988,1988,DET,223.0
1989,DEN,ILB,,58,Active,Scott Curtis,Alston,Curtis,1964-12-26T00:00:00,73,230,,00-0003799,,,,,,,,,,,,1,REG,A01,Scott,,,,1988,1988,,
1989,DEN,ILB,,55,Active,Rick Dennison,Rick,Dennison,1958-06-22T00:00:00,75,220,,00-0004199,,,,,,,,,,,,1,REG,A01,Rick,,,,1980,1980,,
1989,DEN,QB,,7,Active,John Elway,John,Elway,1960-06-28T00:00:00,75,215,,00-0004884,,,,,,,,,,,,1,REG,A01,John,ELW276861,,,1983,1983,BAL,1.0
1989,DEN,OLB,,73,Active,Simon Fletcher,Simon,Fletcher,1962-02-18T00:00:00,78,240,,00-0005323,,,,,,,,,,,,1,REG,A01,Simon,FLE711924,,,1985,1985,DEN,54.0
1989,DEN,T,,69,Active,Darrell Hamilton,Darrell,Hamilton,1965-05-11T00:00:00,77,298,,00-0006712,,,,,,,,,,,,1,REG,A01,Darrell,HAM201352,,,1989,1989,DEN,69.0
1989,DEN,CB,,36,Inactive,Mark Haynes,Mark,Haynes,1958-11-06T00:00:00,71,195,,00-0007162,,,,,,,,,,,,1,REG,I01,Mark,,,,1980,1980,NYG,8.0
1989,DEN,CB,,24,Active,Wymon Henderson,Wymon,Henderson,1961-12-15T00:00:00,70,186,,00-0007256,,,,,,,,,,,,1,REG,A01,Wymon,HEN172381,,,1985,1985,,
1989,DEN,P,,2,Active,Mike Horan,Michael,Horan,1959-02-01T00:00:00,71,188,,00-0007737,,,,,,,,,,,,1,REG,A01,Mike,HOR029663,,,1982,1982,ATL,235.0
1989,DEN,RB,,44,Active,Bobby Humphrey,Bobby,Humphrey,1966-10-11T00:00:00,73,201,,00-0007909,,,,,,,,,,,,1,REG,A01,Bobby,HUM415290,,,1989,1989,DEN,17.0
1989,DEN,WR,,89,Active,Mark Jackson,Mark,Jackson,1963-07-23T00:00:00,69,180,,00-0008163,,,,,,,,,,,,1,REG,A01,Mark,JAC388204,,,1986,1986,DEN,161.0
1989,DEN,WR,,82,Active,Vance Johnson,Vance,Johnson,1963-03-13T00:00:00,71,185,,00-0008648,,,,,,,,,,,,1,REG,A01,Vance,JOH718836,,,1985,1985,DEN,31.0
1989,DEN,C,,72,Active,Keith Kartz,Keith,Kartz,1963-05-05T00:00:00,76,270,,00-0009027,,,,,,,,,,,,1,REG,A01,Keith,KAR751469,,,1986,1986,,
1989,DEN,TE,,88,Active,Clarence Kay,Clarence,Kay,1961-07-30T00:00:00,74,237,,00-0009045,,,,,,,,,,,,1,REG,A01,Clarence,KAY207645,,,1984,1984,DEN,186.0
1989,DEN,TE,,82,Active,Pat Kelly,Patrick,Kelly,1965-10-29T00:00:00,78,252,,00-0009117,,,,,,,,,,,,1,REG,A01,Pat,KEL714273,,,1988,1988,DEN,174.0
1989,DEN,NT,,71,Active,Greg Kragen,Greg,Kragen,1962-03-04T00:00:00,75,267,,00-0009447,,,,,,,,,,,,1,REG,A01,Greg,KRA151014,,,1984,1984,,
1989,DEN,QB,,8,Active,Gary Kubiak,Gary,Kubiak,1961-08-15T00:00:00,72,192,,00-0009490,,,,,,,,,,,,1,REG,A01,Gary,KUB415290,,,1983,1983,DEN,197.0
1989,DEN,T,,79,Active,Ken Lanier,Kenneth,Lanier,1959-07-08T00:00:00,75,290,,00-0009625,,,,,,,,,,,,1,REG,A01,Ken,LAN618485,,,1981,1981,DEN,125.0
